!{"Time":7,"AccX":0,"AccY":0,"AccZ":0,"GyroX":0,"GyroY":0,"GyroZ":0}
{"Time":687594,"AccX":0.42968752,"AccY":1.390625,"AccZ":0.67871096,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":687742,"AccX":0.59082032,"AccY":1.9277344,"AccZ":0.63964844,"GyroX":0.731707328,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":687893,"AccX":0.44921876,"AccY":1.2929687,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":688044,"AccX":0.41503908,"AccY":1.5371094,"AccZ":0.73730472,"GyroX":0.670731712,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":688194,"AccX":0.46875,"AccY":1,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.609756096}
{"Time":688333,"AccX":0.48339844,"AccY":0.996582016,"AccZ":0.52246092,"GyroX":0.670731712,"GyroY":0.914634176,"GyroZ":0.914634176}
{"Time":688488,"AccX":0.57128908,"AccY":1.4882812,"AccZ":0.67871096,"GyroX":0.792682944,"GyroY":0.792682944,"GyroZ":0.975609792}
{"Time":688640,"AccX":0.49804688,"AccY":1.5859375,"AccZ":0.60546876,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":688791,"AccX":0.51269532,"AccY":1.7324219,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":688943,"AccX":0.3857422,"AccY":1.1464843,"AccZ":0.61035156,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":689091,"AccX":0.50292968,"AccY":1.3417968,"AccZ":0.58105468,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":689243,"AccX":0.59082032,"AccY":1.78125,"AccZ":0.7763672,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":689391,"AccX":0.4638672,"AccY":1.10742188,"AccZ":0.6201172,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":689540,"AccX":0.46875,"AccY":1.488281,"AccZ":0.64453124,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":689686,"AccX":0.5517578,"AccY":1.488281,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":689836,"AccX":0.46875,"AccY":1.2929687,"AccZ":0.70800784,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":689983,"AccX":0.57617188,"AccY":1.5859375,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":690134,"AccX":0.58593752,"AccY":1.78125,"AccZ":0.57128908,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":690283,"AccX":0.64941408,"AccY":1.1171875,"AccZ":0.72753904,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":690435,"AccX":0.5419922,"AccY":1.6835937,"AccZ":0.69335936,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":690584,"AccX":0.625,"AccY":1.8300781,"AccZ":0.63964844,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":690728,"AccX":0.546875,"AccY":1.4882812,"AccZ":0.61523436,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":690879,"AccX":0.4638672,"AccY":1,"AccZ":0.65429688,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":691020,"AccX":0.48339844,"AccY":0.998046848,"AccZ":0.66406248,"GyroX":0.487804896,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":691173,"AccX":0.48339844,"AccY":1.3417968,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":691322,"AccX":0.41992188,"AccY":1.488281,"AccZ":0.69824216,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":691474,"AccX":0.48339844,"AccY":0.998046848,"AccZ":0.52734376,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":691627,"AccX":0.4638672,"AccY":0.997070336,"AccZ":0.63964844,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.670731712}
{"Time":691780,"AccX":0.49316408,"AccY":1.5371094,"AccZ":0.67871096,"GyroX":0.792682944,"GyroY":0.365853664,"GyroZ":0.914634176}
{"Time":691932,"AccX":0.4638672,"AccY":1.1953125,"AccZ":0.67382816,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":692081,"AccX":0.52246092,"AccY":1.1953125,"AccZ":0.55664064,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":692233,"AccX":0.48339844,"AccY":1.5859375,"AccZ":0.71777344,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":692383,"AccX":0.45898436,"AccY":1.3417968,"AccZ":0.5517578,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":692534,"AccX":0.45410156,"AccY":0.997070336,"AccZ":0.75195312,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.731707328}
{"Time":692687,"AccX":0.51269532,"AccY":1,"AccZ":0.73730472,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":692831,"AccX":0.6298828,"AccY":1.3417968,"AccZ":0.65429688,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":692980,"AccX":0.58105468,"AccY":1.488281,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":693131,"AccX":0.53710936,"AccY":1.2441406,"AccZ":0.63964844,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":693282,"AccX":0.42480468,"AccY":0.999023424,"AccZ":0.71777344,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":693436,"AccX":0.52246092,"AccY":1.78125,"AccZ":0.64453124,"GyroX":0.670731712,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":693584,"AccX":0.53222656,"AccY":1.390625,"AccZ":0.52246092,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":-1.97561}
{"Time":693732,"AccX":0.56152344,"AccY":1.5859375,"AccZ":0.55664064,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":693884,"AccX":0.47851564,"AccY":1.4394531,"AccZ":0.59570312,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":694036,"AccX":0.6298828,"AccY":1.8789062,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":694184,"AccX":0.50292968,"AccY":1,"AccZ":0.75683592,"GyroX":0.731707328,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":694328,"AccX":0.3955078,"AccY":1.390625,"AccZ":0.7666016,"GyroX":0.670731712,"GyroY":0.365853664,"GyroZ":0.85365856}
{"Time":694476,"AccX":0.50292968,"AccY":1.5371094,"AccZ":0.76171872,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":694627,"AccX":0.44921876,"AccY":1.488281,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":694777,"AccX":0.3955078,"AccY":1.10742188,"AccZ":0.69335936,"GyroX":0.42682928,"GyroY":0.42682928,"GyroZ":0.731707328}
{"Time":694928,"AccX":0.4736328,"AccY":1.1464843,"AccZ":0.73242184,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":695077,"AccX":0.390625,"AccY":1.11230469,"AccZ":0.57617188,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":695227,"AccX":0.5419922,"AccY":1.4394531,"AccZ":0.72265624,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":695377,"AccX":0.45898436,"AccY":1.5859375,"AccZ":0.6201172,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":695527,"AccX":0.5517578,"AccY":1.4882812,"AccZ":0.61035156,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":695677,"AccX":0.58105468,"AccY":1.13183594,"AccZ":0.68847656,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":695830,"AccX":0.56152344,"AccY":1.6347656,"AccZ":0.59570312,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":695982,"AccX":0.50292968,"AccY":1.390625,"AccZ":0.75195312,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":696132,"AccX":0.41015624,"AccY":1.1464843,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":696283,"AccX":0.49804688,"AccY":1.976562,"AccZ":0.71777344,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":696433,"AccX":0.50292968,"AccY":1.4882812,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":696586,"AccX":0.50781248,"AccY":1.1953125,"AccZ":0.625,"GyroX":0.670731712,"GyroY":0.304878048,"GyroZ":0.85365856}
{"Time":696731,"AccX":0.50781248,"AccY":1.4394531,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.670731712}
{"Time":696878,"AccX":0.57128908,"AccY":1.7324219,"AccZ":0.64453124,"GyroX":0.365853664,"GyroY":0.42682928,"GyroZ":0.731707328}
{"Time":697028,"AccX":0.65917968,"AccY":1.10253906,"AccZ":0.57128908,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":697180,"AccX":0.52246092,"AccY":1.2929687,"AccZ":0.56152344,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":697331,"AccX":0.5517578,"AccY":1.16113281,"AccZ":0.6201172,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":697481,"AccX":0.42968752,"AccY":1.5859375,"AccZ":0.65917968,"GyroX":0.792682944,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":697632,"AccX":0.58105468,"AccY":1.10742188,"AccZ":0.61523436,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":697785,"AccX":0.56640624,"AccY":1.488281,"AccZ":0.78125,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":697932,"AccX":0.51269532,"AccY":0.999511744,"AccZ":0.85937504,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":698086,"AccX":0.61523436,"AccY":1.9765625,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":698236,"AccX":0.53222656,"AccY":1.6347656,"AccZ":0.63476564,"GyroX":0.42682928,"GyroY":0.487804896,"GyroZ":-1.36585332}
{"Time":698388,"AccX":0.33203124,"AccY":1.7324219,"AccZ":0.72753904,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":698539,"AccX":0.40527344,"AccY":1.1953125,"AccZ":0.72265624,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":698688,"AccX":0.60546876,"AccY":1.78125,"AccZ":0.546875,"GyroX":0.731707328,"GyroY":0.365853664,"GyroZ":0.792682944}
{"Time":698836,"AccX":0.50781248,"AccY":1.3417968,"AccZ":0.71289064,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":698988,"AccX":0.50292968,"AccY":1.6835937,"AccZ":0.64453124,"GyroX":0.365853664,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":699140,"AccX":0.50292968,"AccY":1.7324219,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":699291,"AccX":0.47851564,"AccY":1.5859375,"AccZ":0.5517578,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":699441,"AccX":0.50781248,"AccY":1.4394531,"AccZ":0.61035156,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":699590,"AccX":0.51269532,"AccY":1.5859375,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":699742,"AccX":0.45898436,"AccY":1.9277344,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":699893,"AccX":0.49316408,"AccY":1.12207031,"AccZ":0.72753904,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":700046,"AccX":0.56152344,"AccY":1.2929687,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":700196,"AccX":0.59082032,"AccY":1.13671875,"AccZ":0.64941408,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":700349,"AccX":0.59082032,"AccY":1.78125,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":700498,"AccX":0.29296876,"AccY":0.992675776,"AccZ":0.72265624,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":700651,"AccX":0.49804688,"AccY":1.8300781,"AccZ":0.61035156,"GyroX":0.365853664,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":700804,"AccX":0.29296876,"AccY":0.994628928,"AccZ":0.7910156,"GyroX":0.670731712,"GyroY":0.243902448,"GyroZ":0.85365856}
{"Time":700955,"AccX":0.53710936,"AccY":1.2929687,"AccZ":0.61035156,"GyroX":0.670731712,"GyroY":0.182926832,"GyroZ":0.85365856}
{"Time":701106,"AccX":0.66894532,"AccY":1,"AccZ":0.56640624,"GyroX":0.54878048,"GyroY":0.975609792,"GyroZ":0.85365856}
{"Time":701247,"AccX":0.61523436,"AccY":1.4882812,"AccZ":0.70312496,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":701399,"AccX":0.6298828,"AccY":1.6347656,"AccZ":0.546875,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":701546,"AccX":0.56152344,"AccY":1.6835937,"AccZ":0.58105468,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":701699,"AccX":0.67871096,"AccY":1.2441406,"AccZ":0.5517578,"GyroX":0.670731712,"GyroY":0.182926832,"GyroZ":0.85365856}
{"Time":701848,"AccX":0.42480468,"AccY":1.4882812,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":702000,"AccX":0.57617188,"AccY":1.9765625,"AccZ":0.56640624,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":702150,"AccX":0.6201172,"AccY":1.3417968,"AccZ":0.7666016,"GyroX":0.365853664,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":702300,"AccX":0.4736328,"AccY":1.8300781,"AccZ":0.70800784,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":702449,"AccX":0.44433592,"AccY":1.5859375,"AccZ":0.6298828,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":702601,"AccX":0.4638672,"AccY":1.5859375,"AccZ":0.69824216,"GyroX":0.85365856,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":702749,"AccX":0.50292968,"AccY":1.1953125,"AccZ":0.73242184,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":702900,"AccX":0.41015624,"AccY":0.999511744,"AccZ":0.74218752,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":703054,"AccX":0.50781248,"AccY":0.998046848,"AccZ":0.80078128,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":703208,"AccX":0.84960936,"AccY":1.6347656,"AccZ":0.67871096,"GyroX":-1.36585332,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":703361,"AccX":0.40527344,"AccY":0.99560544,"AccZ":0.65429688,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":703513,"AccX":0.58593752,"AccY":1.488281,"AccZ":0.71289064,"GyroX":0.670731712,"GyroY":0.975609792,"GyroZ":0.85365856}
{"Time":703664,"AccX":0.49316408,"AccY":1.3417968,"AccZ":0.66406248,"GyroX":0.42682928,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":703813,"AccX":0.44433592,"AccY":1.2929687,"AccZ":0.74218752,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":703965,"AccX":0.65917968,"AccY":1.4882812,"AccZ":0.59082032,"GyroX":0.731707328,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":704115,"AccX":0.44921876,"AccY":1.4882812,"AccZ":0.72265624,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":704267,"AccX":0.44433592,"AccY":1.5371094,"AccZ":0.68359376,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":704417,"AccX":0.42968752,"AccY":0.990722688,"AccZ":0.625,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":704565,"AccX":0.24414062,"AccY":0.99609376,"AccZ":0.64453124,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":704716,"AccX":0.69824216,"AccY":1.20507812,"AccZ":0.64453124,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":704870,"AccX":0.45898436,"AccY":1.1464843,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":705021,"AccX":0.43945312,"AccY":1.3417968,"AccZ":0.6298828,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":705171,"AccX":0.45898436,"AccY":1.78125,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":705321,"AccX":0.81054688,"AccY":1.16601562,"AccZ":0.57617188,"GyroX":0.85365856,"GyroY":0.243902448,"GyroZ":0.85365856}
{"Time":705472,"AccX":0.4736328,"AccY":1.1953125,"AccZ":0.64453124,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":705623,"AccX":0.14648438,"AccY":0.977539072,"AccZ":0.31738282,"GyroX":0.731707328,"GyroY":1.585365888,"GyroZ":0.792682944}
{"Time":705776,"AccX":0.56152344,"AccY":0.995117184,"AccZ":0.58105468,"GyroX":0.85365856,"GyroY":0.243902448,"GyroZ":-1.36585332}
{"Time":705930,"AccX":0.49804688,"AccY":0.998535168,"AccZ":0.66406248,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":706083,"AccX":0.49804688,"AccY":1.12207031,"AccZ":0.65917968,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":706235,"AccX":0.45410156,"AccY":1.976562,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":706385,"AccX":0.5419922,"AccY":1.7324219,"AccZ":0.63964844,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":706536,"AccX":0.4638672,"AccY":1,"AccZ":0.69824216,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":706677,"AccX":0.51269532,"AccY":1.8789062,"AccZ":0.53222656,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":706827,"AccX":0.48339844,"AccY":1.1953125,"AccZ":0.58105468,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":706979,"AccX":0.61035156,"AccY":1.5859375,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":707131,"AccX":0.51757812,"AccY":0.999511744,"AccZ":0.7714844,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":707284,"AccX":0.46875,"AccY":1.6347656,"AccZ":0.72265624,"GyroX":0.85365856,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":707432,"AccX":0.4638672,"AccY":1.3417968,"AccZ":0.7910156,"GyroX":0.731707328,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":707579,"AccX":0.46875,"AccY":1.976562,"AccZ":0.66406248,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":707726,"AccX":0.58593752,"AccY":1.2929687,"AccZ":0.69824216,"GyroX":0.85365856,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":707876,"AccX":0.59082032,"AccY":1.9765625,"AccZ":0.69335936,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":708026,"AccX":0.53710936,"AccY":1.6835937,"AccZ":0.6201172,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":708176,"AccX":0.50292968,"AccY":0.998535168,"AccZ":0.60546876,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":708329,"AccX":0.45410156,"AccY":1.976562,"AccZ":0.72753904,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":708480,"AccX":0.43457032,"AccY":1.5371094,"AccZ":0.67382816,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":708631,"AccX":0.60058592,"AccY":1.12695312,"AccZ":0.67382816,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":708782,"AccX":0.49316408,"AccY":1.8300781,"AccZ":0.75683592,"GyroX":0.85365856,"GyroY":0.609756096,"GyroZ":0.609756096}
{"Time":708933,"AccX":0.41015624,"AccY":0.998535168,"AccZ":0.66406248,"GyroX":0.670731712,"GyroY":0.914634176,"GyroZ":0.914634176}
{"Time":709087,"AccX":0.5419922,"AccY":1.8300781,"AccZ":0.59082032,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":709237,"AccX":0.20507812,"AccY":1.12695312,"AccZ":0.75683592,"GyroX":0.670731712,"GyroY":-1.402439008,"GyroZ":0.914634176}
{"Time":709391,"AccX":0.55664064,"AccY":1.8300781,"AccZ":0.70800784,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":709541,"AccX":0.44433592,"AccY":1.4882812,"AccZ":0.71289064,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.792682944}
{"Time":709693,"AccX":0.44921876,"AccY":1.3417968,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.975609792}
{"Time":709843,"AccX":0.55664064,"AccY":1.1953125,"AccZ":0.74707032,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":709993,"AccX":0.57617188,"AccY":1.11230469,"AccZ":0.6201172,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.731707328}
{"Time":710144,"AccX":0.4638672,"AccY":1.6347656,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":710292,"AccX":0.56152344,"AccY":1.390625,"AccZ":0.64941408,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":710443,"AccX":0.43945312,"AccY":0.999023424,"AccZ":0.55664064,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":710595,"AccX":0.48339844,"AccY":1.488281,"AccZ":0.68847656,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":710746,"AccX":0.46875,"AccY":1.390625,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":710892,"AccX":0.56152344,"AccY":1.8300781,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":711044,"AccX":0.37597656,"AccY":1.390625,"AccZ":0.60058592,"GyroX":0.85365856,"GyroY":0.85365856,"GyroZ":0.609756096}
{"Time":711193,"AccX":0.55664064,"AccY":1.6835937,"AccZ":0.63476564,"GyroX":0.365853664,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":711344,"AccX":0.6298828,"AccY":1.12695312,"AccZ":0.72265624,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":711495,"AccX":0.5419922,"AccY":1.488281,"AccZ":0.65917968,"GyroX":0.42682928,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":711644,"AccX":0.52734376,"AccY":1.6835937,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":711794,"AccX":0.52734376,"AccY":1.9765625,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":711946,"AccX":0.48828124,"AccY":1.9277344,"AccZ":0.72265624,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":712097,"AccX":0.3857422,"AccY":0.999023424,"AccZ":0.7714844,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.975609792}
{"Time":712248,"AccX":0.5517578,"AccY":1.4882812,"AccZ":0.72753904,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.609756096}
{"Time":712399,"AccX":0.44921876,"AccY":1.3417968,"AccZ":0.76171872,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":712551,"AccX":0.55664064,"AccY":0.998046848,"AccZ":0.67382816,"GyroX":0.42682928,"GyroY":0.42682928,"GyroZ":0.731707328}
{"Time":712704,"AccX":0.44433592,"AccY":1.9765625,"AccZ":0.64941408,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":712854,"AccX":0.45410156,"AccY":1.9765625,"AccZ":0.70800784,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":713004,"AccX":0.34667968,"AccY":1.1953125,"AccZ":0.64453124,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":713156,"AccX":0.67382816,"AccY":1.5371094,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.975609792}
{"Time":713308,"AccX":0.48828124,"AccY":0.999511744,"AccZ":0.71289064,"GyroX":0.609756096,"GyroY":0.304878048,"GyroZ":0.85365856}
{"Time":713460,"AccX":0.49316408,"AccY":1.3417968,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":713612,"AccX":0.63476564,"AccY":0.999511744,"AccZ":0.57128908,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":713765,"AccX":0.59570312,"AccY":1.9765625,"AccZ":0.73730472,"GyroX":0.42682928,"GyroY":0.42682928,"GyroZ":0.731707328}
